hours,precipitation_probability,weather_code,visibility,wind_speed_180m,wind_direction_180m,temperature_180m
1716112800,0.0,3.0,24140.0,4.1046314,285.25516,8.080999
1716116400,0.0,3.0,24140.0,3.6179552,275.7105,8.681
1716120000,0.0,3.0,24140.0,3.0547013,224.9999,8.8810005
1716123600,8.0,3.0,24140.0,4.198285,210.96368,9.281
1716127200,15.0,3.0,24140.0,4.829907,206.56499,9.281
1716130800,23.0,3.0,24120.0,6.3690495,227.29063,9.480999
1716134400,40.0,3.0,24040.0,6.618519,224.9999,9.781
1716138000,57.0,3.0,24140.0,5.692099,214.69522,9.980999
1716141600,74.0,3.0,24140.0,5.4477882,172.40544,9.080999
1716145200,60.0,3.0,24060.0,6.297428,149.03632,8.3810005
1716148800,46.0,3.0,24140.0,7.386582,136.97493,7.4809995
1716152400,32.0,45.0,24140.0,6.12,118.072395,7.2809997
1716156000,21.0,45.0,24140.0,5.95906,115.01687,6.581
1716159600,11.0,3.0,23440.0,6.763786,115.20109,5.881
1716163200,0.0,3.0,24140.0,6.1094027,135.0001,5.381
1716166800,0.0,3.0,24140.0,5.6233797,129.80553,5.081
1716170400,0.0,3.0,24140.0,4.8965297,126.027466,5.081
1716174000,0.0,2.0,24140.0,4.8433046,138.01286,4.881
1716177600,0.0,3.0,24140.0,5.3517847,137.72638,4.7809997
1716181200,0.0,3.0,24140.0,5.3517847,137.72638,4.681
1716184800,0.0,3.0,24140.0,4.072935,135.0001,4.481
1716188400,0.0,3.0,24140.0,4.39436,124.992096,4.2809997
1716192000,0.0,3.0,24140.0,4.8433046,138.01286,4.881
1716195600,0.0,3.0,24140.0,4.39436,145.0079,5.2809997
1716199200,0.0,3.0,24140.0,5.1165614,140.71062,5.9809995
1716202800,0.0,3.0,24140.0,7.386582,136.97493,5.581
1716206400,0.0,3.0,24140.0,6.297428,120.963684,6.081
1716210000,0.0,2.0,24140.0,6.6087217,119.357666,6.881
1716213600,0.0,2.0,24140.0,7.7879906,123.6901,7.181
1716217200,0.0,2.0,24140.0,7.9036193,120.0685,8.181
1716220800,0.0,1.0,24140.0,9.885262,123.11135,8.480999
1716224400,0.0,1.0,24140.0,10.948973,133.66785,8.3810005
1716228000,0.0,2.0,24140.0,8.913181,136.63654,7.7809997
1716231600,0.0,2.0,24140.0,6.3690495,137.29063,7.081
