hours,precipitation_probability,weather_code,visibility,wind_speed_180m,wind_direction_180m,temperature_180m
1716055200.0,100.0,3.0,8020.0,9.255571,283.49576,9.084
1716058800.0,95.0,3.0,11160.0,7.754637,291.80148,8.284
1716062400.0,89.0,3.0,24140.0,6.12,298.0724,7.5839996
1716066000.0,84.0,3.0,24140.0,5.1919937,303.6901,6.984
1716069600.0,56.0,3.0,24140.0,4.6938257,302.47116,6.5839996
1716073200.0,28.0,2.0,24140.0,4.0249224,296.56497,6.184
1716076800.0,0.0,0.0,24140.0,3.671294,258.6901,5.684
1716080400.0,0.0,3.0,24140.0,3.8939953,236.3099,5.7840004
1716084000.0,0.0,45.0,24140.0,4.5536795,251.56496,5.684
1716087600.0,0.0,45.0,24140.0,4.68,270.0,5.384
1716091200.0,0.0,45.0,24140.0,4.379589,279.46225,4.984
1716094800.0,0.0,45.0,24140.0,4.6800003,292.6199,4.7840004
1716098400.0,0.0,3.0,24140.0,5.2416787,285.94547,4.484
1716102000.0,0.0,3.0,24140.0,4.2136917,289.9832,4.184
1716105600.0,0.0,3.0,24140.0,4.896529,287.1028,3.9840002
1716109200.0,0.0,3.0,24140.0,5.1919937,303.6901,5.384
1716112800.0,0.0,3.0,24140.0,5.3999996,306.86996,5.884
1716116400.0,0.0,3.0,24140.0,5.6002855,315.0001,6.2840004
1716120000.0,0.0,3.0,24140.0,5.692099,325.30478,6.5839996
1716123600.0,8.0,3.0,24140.0,5.495161,328.39255,7.384
1716127200.0,15.0,3.0,24140.0,5.692099,325.30478,8.184
1716130800.0,23.0,3.0,24140.0,6.1305785,319.7637,8.684
1716134400.0,39.0,2.0,24140.0,6.989936,325.4914,8.984
1716138000.0,55.0,2.0,23980.0,8.311245,342.34976,9.184
1716141600.0,71.0,2.0,23920.0,8.707237,330.25522,8.884
1716145200.0,59.0,2.0,24140.0,9.178235,348.6901,8.684
1716148800.0,47.0,2.0,24140.0,8.647496,2.385899,8.384
1716152400.0,35.0,2.0,24140.0,8.427383,19.983198,8.184
1716156000.0,24.0,2.0,23960.0,6.8777895,47.12111,7.484
1716159600.0,14.0,2.0,24140.0,5.1544156,77.90526,6.984
1716163200.0,3.0,2.0,24140.0,4.802999,102.99462,6.5839996
1716166800.0,2.0,45.0,24140.0,5.8048253,119.74479,6.2840004
1716170400.0,1.0,45.0,24140.0,5.6002855,135.0001,6.0839996
